"Time","act_mode3","act_mode4","pump_output_control_state","act_mode1","M2 state (+10)"
2023-09-18 11:46:51,16,1,21,1,11
2023-09-18 11:46:53,16,1,21,1,11
2023-09-18 11:46:55,16,1,21,1,11
2023-09-18 11:46:57,16,1,21,1,11
2023-09-18 11:46:59,16,1,21,1,11
2023-09-18 11:47:00,16,1,21,1,11
2023-09-18 11:47:02,16,1,21,1,11
2023-09-18 11:47:04,16,1,21,1,11
2023-09-18 11:47:06,16,1,21,1,11
2023-09-18 11:47:08,16,1,21,1,11
2023-09-18 11:47:10,16,1,21,1,11
2023-09-18 11:47:12,16,1,21,1,11
2023-09-18 11:47:14,16,1,21,1,11
2023-09-18 11:47:16,16,1,21,1,11
2023-09-18 11:47:18,16,1,21,1,11
2023-09-18 11:47:20,16,1,21,1,11
2023-09-18 11:47:22,16,1,21,1,11
2023-09-18 11:47:23,16,1,21,1,11
2023-09-18 11:47:25,16,1,21,1,11
2023-09-18 11:47:27,16,1,21,1,11
2023-09-18 11:47:28,16,1,21,1,11
2023-09-18 11:47:30,16,1,21,1,11
2023-09-18 11:47:32,16,1,21,1,11
2023-09-18 11:47:34,16,1,21,1,11
2023-09-18 11:47:36,16,1,21,1,11
2023-09-18 11:47:38,16,1,21,1,11
2023-09-18 11:47:40,16,1,21,1,11
2023-09-18 11:47:42,16,1,21,1,11
2023-09-18 11:47:44,16,1,21,1,11
2023-09-18 11:47:46,16,1,21,1,11
2023-09-18 11:47:48,16,1,21,1,11
2023-09-18 11:47:50,16,1,21,1,11
2023-09-18 11:48:13,16,1,21,1,11
2023-09-18 11:48:15,16,1,21,1,11
2023-09-18 11:48:17,16,1,21,1,11
2023-09-18 11:48:19,16,1,21,1,11
2023-09-18 11:48:21,16,1,21,1,11
2023-09-18 11:48:23,16,1,21,1,11
2023-09-18 11:48:25,16,1,21,1,11
2023-09-18 11:48:27,16,1,21,1,11
2023-09-18 11:48:29,16,1,21,1,11
2023-09-18 11:48:31,16,1,21,1,11
2023-09-18 11:48:33,16,1,21,1,11
2023-09-18 11:48:35,16,1,21,1,11
2023-09-18 11:48:38,16,1,21,1,11
2023-09-18 11:48:39,16,1,21,1,11
2023-09-18 11:48:41,16,1,21,1,11
2023-09-18 11:48:43,16,1,21,1,11
2023-09-18 11:48:45,16,1,21,1,11
2023-09-18 11:48:46,16,1,21,1,11
2023-09-18 11:48:49,16,1,21,1,11
2023-09-18 11:48:51,16,1,21,1,11
2023-09-18 11:48:53,16,1,21,1,11
2023-09-18 11:48:55,16,1,21,1,11
2023-09-18 11:48:57,16,1,21,1,11
2023-09-18 11:48:59,16,1,21,1,11
2023-09-18 11:49:01,16,1,21,1,11
2023-09-18 11:49:03,16,1,21,1,11
2023-09-18 11:49:04,16,1,21,1,11
2023-09-18 11:49:06,16,1,21,1,11
2023-09-18 11:49:08,16,1,21,1,11
2023-09-18 11:49:10,16,1,21,1,11
2023-09-18 11:49:12,16,1,21,1,11
2023-09-18 11:49:13,16,1,21,1,11
2023-09-18 11:49:15,16,1,21,1,11
2023-09-18 11:49:17,16,1,21,1,11
2023-09-18 11:49:19,16,1,21,1,11
2023-09-18 11:49:21,16,1,21,1,11
2023-09-18 11:49:23,16,1,21,1,11
2023-09-18 11:49:24,16,1,21,1,11
2023-09-18 11:49:26,16,1,21,1,11
2023-09-18 11:49:27,16,1,21,1,11
2023-09-18 11:49:29,16,1,21,1,11
2023-09-18 11:49:31,16,1,21,1,11
2023-09-18 11:49:33,16,1,21,1,11
2023-09-18 11:49:35,16,1,21,1,11
2023-09-18 11:49:38,16,1,21,1,11
2023-09-18 11:49:40,16,1,21,1,11
2023-09-18 11:49:41,16,1,21,1,11
2023-09-18 11:49:43,16,1,21,1,11
2023-09-18 11:49:45,16,1,21,1,11
2023-09-18 11:49:47,16,1,21,1,11
2023-09-18 11:49:49,16,1,21,1,11
2023-09-18 11:49:50,16,1,21,1,11
2023-09-18 11:49:52,16,1,21,1,11
2023-09-18 11:49:54,16,1,21,1,11
2023-09-18 11:49:56,16,1,21,1,11
2023-09-18 11:49:58,16,1,21,1,11
2023-09-18 11:50:00,16,1,21,1,11
2023-09-18 11:50:02,16,1,21,1,11
2023-09-18 11:50:04,16,1,21,1,11
2023-09-18 11:50:06,16,1,21,1,11
2023-09-18 11:50:08,16,1,21,1,11
2023-09-18 11:50:10,16,1,21,1,11
2023-09-18 11:50:12,16,1,21,1,11
2023-09-18 11:50:14,16,1,21,1,11
2023-09-18 11:50:16,16,1,21,1,11
2023-09-18 11:50:18,16,1,21,1,11
2023-09-18 11:50:20,16,1,21,1,11
2023-09-18 11:50:21,16,1,21,1,11
2023-09-18 11:50:23,16,1,21,1,11
2023-09-18 11:50:25,16,1,21,1,11
2023-09-18 11:50:26,16,1,21,1,11
2023-09-18 11:50:28,16,1,21,1,11
2023-09-18 11:50:30,16,1,21,1,11
2023-09-18 11:50:32,16,1,21,1,11
2023-09-18 11:50:33,16,1,21,1,11
2023-09-18 11:50:35,16,1,21,1,11
2023-09-18 11:50:37,16,1,21,1,11
2023-09-18 11:50:39,16,1,21,1,11
2023-09-18 11:50:41,16,1,21,1,11
2023-09-18 11:50:43,16,1,21,1,11
2023-09-18 11:50:45,16,1,21,1,11
2023-09-18 11:50:47,16,1,21,1,11
2023-09-18 11:50:48,16,1,21,1,11
2023-09-18 11:50:50,16,1,21,1,11
2023-09-18 11:50:52,16,1,21,1,11
2023-09-18 11:50:54,16,1,21,1,11
2023-09-18 11:50:56,16,1,21,1,11
2023-09-18 11:50:58,16,1,21,1,11
2023-09-18 11:51:00,16,1,21,1,11
2023-09-18 11:51:02,16,1,21,1,11
2023-09-18 11:51:03,16,1,21,1,11
2023-09-18 11:51:05,16,1,21,1,11
2023-09-18 11:51:07,16,1,21,1,11
2023-09-18 11:51:09,16,1,21,1,11
2023-09-18 11:51:11,16,1,21,1,11
2023-09-18 11:51:13,16,1,21,1,11
2023-09-18 11:51:15,16,1,21,1,11
2023-09-18 11:51:17,16,1,21,1,11
2023-09-18 11:51:19,16,1,21,1,11
2023-09-18 11:51:21,16,1,21,1,11
2023-09-18 11:51:23,16,1,21,1,11
2023-09-18 11:51:25,16,1,21,1,11
2023-09-18 11:51:27,16,1,21,1,11
2023-09-18 11:51:29,16,1,21,1,11
2023-09-18 11:51:31,16,1,21,1,11
2023-09-18 11:51:33,16,1,21,1,11
2023-09-18 11:51:35,16,1,21,1,11
2023-09-18 11:51:36,16,1,21,1,11
2023-09-18 11:51:38,16,1,21,1,11
2023-09-18 11:51:40,16,1,21,1,11
2023-09-18 11:51:42,16,1,21,1,11
2023-09-18 11:51:44,16,1,21,1,11
2023-09-18 11:51:46,16,1,21,1,11
2023-09-18 11:51:47,16,1,21,1,11
2023-09-18 11:51:49,16,1,21,1,11
2023-09-18 11:51:51,16,1,21,1,11
2023-09-18 11:51:53,16,1,21,1,11
2023-09-18 11:51:55,16,1,21,1,11
2023-09-18 11:51:57,16,1,21,1,11
2023-09-18 11:51:59,16,1,21,1,11
2023-09-18 11:52:01,16,1,21,1,11
2023-09-18 11:52:04,16,1,21,1,11
2023-09-18 11:52:05,16,1,21,1,11
2023-09-18 11:52:07,16,1,21,1,11
2023-09-18 11:52:09,16,1,21,1,11
2023-09-18 11:52:11,16,1,21,1,11
2023-09-18 11:52:13,16,1,21,1,11
2023-09-18 11:52:15,16,1,21,1,11
2023-09-18 11:52:17,16,1,21,1,11
2023-09-18 11:52:19,16,1,21,1,11
2023-09-18 11:52:21,16,1,21,1,11
2023-09-18 11:52:23,16,1,21,1,11
2023-09-18 11:52:25,16,1,21,1,11
2023-09-18 11:52:27,16,1,21,1,11
2023-09-18 11:52:29,16,1,21,1,11
2023-09-18 11:52:31,16,1,21,1,11
2023-09-18 11:52:33,16,1,21,1,11
2023-09-18 11:52:34,16,1,21,1,11
2023-09-18 11:52:36,16,1,21,1,11
2023-09-18 11:52:38,16,1,21,1,11
2023-09-18 11:52:40,16,1,21,1,11
2023-09-18 11:52:42,16,1,21,1,11
2023-09-18 11:52:44,16,1,21,1,11
2023-09-18 11:52:46,16,1,21,1,11
2023-09-18 11:52:48,16,1,21,1,11
2023-09-18 11:52:50,16,1,21,1,11
2023-09-18 11:52:52,16,1,21,1,11
2023-09-18 11:52:54,16,1,21,1,11
2023-09-18 11:52:56,16,1,21,1,11
2023-09-18 11:52:58,16,1,21,1,11
2023-09-18 11:53:00,16,1,21,1,11
2023-09-18 11:53:02,16,1,21,1,11
2023-09-18 11:53:04,16,1,21,1,11
2023-09-18 11:53:06,16,1,21,1,11
2023-09-18 11:53:07,16,1,21,1,11
2023-09-18 11:53:10,16,1,21,1,11
2023-09-18 11:53:11,16,1,21,1,11
2023-09-18 11:53:13,16,1,21,1,11
2023-09-18 11:53:15,16,1,21,1,11
2023-09-18 11:53:17,16,1,21,1,11
2023-09-18 11:53:18,16,1,21,1,11
2023-09-18 11:53:19,16,1,21,1,11
2023-09-18 11:53:21,16,1,21,1,11
2023-09-18 11:53:23,16,1,21,1,11
2023-09-18 11:53:25,16,1,21,1,11
2023-09-18 11:53:27,16,1,21,1,11
2023-09-18 11:53:29,16,1,21,1,11
2023-09-18 11:53:31,16,1,21,1,11
2023-09-18 11:53:32,16,1,21,1,11
2023-09-18 11:53:34,16,1,21,1,11
2023-09-18 11:53:36,16,1,21,1,11
2023-09-18 11:53:38,16,1,21,1,11
2023-09-18 11:53:39,16,1,21,1,11
2023-09-18 11:53:41,16,1,21,1,11
2023-09-18 11:53:43,16,1,21,1,11
2023-09-18 11:53:45,16,1,21,1,11
2023-09-18 11:53:47,16,1,21,1,11
2023-09-18 11:53:49,16,1,21,1,11
2023-09-18 11:53:50,16,1,21,1,11
2023-09-18 11:53:53,16,1,21,1,11
2023-09-18 11:53:55,16,1,21,1,11
2023-09-18 11:53:56,16,1,21,1,11
2023-09-18 11:53:58,16,1,21,1,11
2023-09-18 11:54:00,16,1,21,1,11
2023-09-18 11:54:01,16,1,21,1,11
2023-09-18 11:54:03,16,1,21,1,11
2023-09-18 11:54:05,16,1,21,1,11
2023-09-18 11:54:07,16,1,21,1,11
2023-09-18 11:54:09,16,1,21,1,11
2023-09-18 11:54:11,16,1,21,1,11
2023-09-18 11:54:13,16,1,21,1,11
2023-09-18 11:54:15,16,1,21,1,11
2023-09-18 11:54:17,16,1,21,1,11
2023-09-18 11:54:19,16,1,21,1,11
2023-09-18 11:54:21,16,1,21,1,11
2023-09-18 11:54:23,16,1,21,1,11
2023-09-18 11:54:25,16,1,21,1,11
2023-09-18 11:54:27,16,1,21,1,11
2023-09-18 11:54:29,16,1,21,1,11
2023-09-18 11:54:30,16,1,21,1,11
2023-09-18 11:54:32,16,1,21,1,11
2023-09-18 11:54:34,16,1,21,1,11
2023-09-18 11:54:36,16,1,21,1,11
2023-09-18 11:54:38,16,1,21,1,11
2023-09-18 11:54:40,16,1,21,1,11
2023-09-18 11:54:42,16,1,21,1,11
2023-09-18 11:54:44,16,1,21,1,11
2023-09-18 11:54:46,16,1,21,1,11
2023-09-18 11:54:48,16,1,21,1,11
2023-09-18 11:54:50,16,1,21,1,11
2023-09-18 11:54:51,16,1,21,1,11
2023-09-18 11:54:53,16,1,21,1,11
2023-09-18 11:54:55,16,1,21,1,11
2023-09-18 11:54:57,16,1,21,1,11
2023-09-18 11:54:59,16,1,21,1,11
2023-09-18 11:55:01,16,1,21,1,11
2023-09-18 11:55:03,16,1,21,1,11
2023-09-18 11:55:05,16,1,21,1,11
2023-09-18 11:55:07,16,1,21,1,11
2023-09-18 11:55:08,16,1,21,1,11
2023-09-18 11:55:10,16,1,21,1,11
2023-09-18 11:55:12,16,1,21,1,11
2023-09-18 11:55:14,16,1,21,1,11
2023-09-18 11:55:16,16,1,21,1,11
2023-09-18 11:55:18,16,1,21,1,11
2023-09-18 11:55:19,16,1,21,1,11
2023-09-18 11:55:21,16,1,21,1,11
2023-09-18 11:55:23,16,1,21,1,11
2023-09-18 11:55:25,16,1,21,1,11
2023-09-18 11:55:27,16,1,21,1,11
2023-09-18 11:55:29,16,1,21,1,11
2023-09-18 11:55:31,16,1,21,1,11
2023-09-18 11:55:32,16,1,21,1,11
2023-09-18 11:55:34,16,1,21,1,11
2023-09-18 11:55:36,16,1,21,1,11
2023-09-18 11:55:39,16,1,21,1,11
2023-09-18 11:55:41,16,1,21,1,11
2023-09-18 11:55:43,16,1,21,1,11
2023-09-18 11:55:45,16,1,21,1,11
2023-09-18 11:55:47,16,1,21,1,11
2023-09-18 11:55:49,16,1,21,1,11
2023-09-18 11:55:51,16,1,21,1,11
2023-09-18 11:55:53,16,1,21,1,11
2023-09-18 11:55:55,16,1,21,1,11
2023-09-18 11:55:57,16,1,21,1,11
2023-09-18 11:55:58,16,1,21,1,11
2023-09-18 11:56:00,16,1,21,1,11
2023-09-18 11:56:02,16,1,21,1,11
2023-09-18 11:56:03,16,1,21,1,11
2023-09-18 11:56:05,16,1,21,1,11
2023-09-18 11:56:07,16,1,21,1,11
2023-09-18 11:56:09,16,1,21,1,11
2023-09-18 11:56:11,16,1,21,1,11
2023-09-18 11:56:13,16,1,21,1,11
2023-09-18 11:56:15,16,1,21,1,11
2023-09-18 11:56:17,16,1,21,1,11
2023-09-18 11:56:19,16,1,21,1,11
2023-09-18 11:56:21,16,1,21,1,11
2023-09-18 11:56:24,16,1,21,1,11
2023-09-18 11:56:26,16,1,21,1,11
2023-09-18 11:56:28,16,1,21,1,11
2023-09-18 11:56:30,16,1,21,1,11
2023-09-18 11:56:32,16,1,21,1,11
2023-09-18 11:56:34,16,1,21,1,11
2023-09-18 11:56:36,16,1,21,1,11
2023-09-18 11:56:38,16,1,21,1,11
2023-09-18 11:56:40,16,1,21,1,11
2023-09-18 11:56:42,16,1,21,1,11
2023-09-18 11:56:44,16,1,21,1,11
2023-09-18 11:56:46,16,1,21,1,11
2023-09-18 11:56:48,16,1,21,1,11
2023-09-18 11:56:50,16,1,21,1,11
2023-09-18 11:56:51,16,1,21,1,11
2023-09-18 11:56:53,16,1,21,1,11
2023-09-18 11:56:55,16,1,21,1,11
2023-09-18 11:56:57,16,1,21,1,11
2023-09-18 11:56:59,16,1,21,1,11
2023-09-18 11:57:01,16,1,21,1,11
2023-09-18 11:57:03,16,1,21,1,11
2023-09-18 11:57:05,16,1,21,1,11
2023-09-18 11:57:07,16,1,21,1,11
2023-09-18 11:57:09,16,1,21,1,11
2023-09-18 11:57:11,16,1,21,1,11
2023-09-18 11:57:13,16,1,21,1,11
2023-09-18 11:57:15,16,1,21,1,11
2023-09-18 11:57:17,16,1,21,1,11
2023-09-18 11:57:19,16,1,21,1,11
2023-09-18 11:57:21,16,1,21,1,11
2023-09-18 11:57:23,16,1,21,1,11
2023-09-18 11:57:25,16,1,21,1,11
2023-09-18 11:57:27,16,1,21,1,11
2023-09-18 11:57:29,16,1,21,1,11
2023-09-18 11:57:31,16,1,21,1,11
2023-09-18 11:57:33,16,1,21,1,11
2023-09-18 11:57:35,16,1,21,1,11
2023-09-18 11:57:37,16,1,21,1,11
2023-09-18 11:57:39,54,231,2,1,11
2023-09-18 11:57:41,16,1,21,1,11
2023-09-18 11:57:43,16,1,21,1,11
2023-09-18 11:57:45,16,1,21,1,11
2023-09-18 11:57:47,16,1,21,1,11
2023-09-18 11:57:49,16,1,21,1,11
2023-09-18 11:57:51,16,1,21,1,11
2023-09-18 11:57:53,16,1,21,1,11
2023-09-18 11:57:55,16,1,21,1,11
2023-09-18 11:57:57,16,1,21,1,11
2023-09-18 11:57:59,16,1,21,1,11
2023-09-18 11:58:01,16,1,21,1,11
2023-09-18 11:58:04,16,1,21,1,11
2023-09-18 11:58:05,16,1,21,1,11
2023-09-18 11:58:07,16,1,21,1,11
2023-09-18 11:58:10,16,1,21,1,11
2023-09-18 11:58:12,16,1,21,1,11
2023-09-18 11:58:14,16,1,21,1,11
2023-09-18 11:58:16,16,1,21,1,11
2023-09-18 11:58:18,16,1,21,1,11
2023-09-18 11:58:20,16,1,21,1,11
2023-09-18 11:58:21,16,1,21,1,11
2023-09-18 11:58:23,16,1,21,1,11
2023-09-18 11:58:25,16,1,21,1,11
2023-09-18 11:58:27,16,1,21,1,11
2023-09-18 11:58:29,16,1,21,1,11
2023-09-18 11:58:31,16,1,21,1,11
2023-09-18 11:58:33,16,1,21,1,11
2023-09-18 11:58:35,16,1,21,1,11
2023-09-18 11:58:36,16,1,21,1,11
2023-09-18 11:58:38,16,1,21,1,11
2023-09-18 11:58:40,16,1,21,1,11
2023-09-18 11:58:42,16,1,21,1,11
2023-09-18 11:58:44,16,1,21,1,11
2023-09-18 11:58:46,16,1,21,1,11
2023-09-18 11:58:49,16,1,21,1,11
2023-09-18 11:58:50,16,1,21,1,11
2023-09-18 11:58:51,16,1,21,1,11
2023-09-18 11:58:54,16,1,21,1,11
2023-09-18 11:58:55,16,1,21,1,11
2023-09-18 11:58:57,16,1,21,1,11
2023-09-18 11:58:59,16,1,21,1,11
2023-09-18 11:59:01,16,1,21,1,11
2023-09-18 11:59:03,16,1,21,1,11
2023-09-18 11:59:04,16,1,21,1,11
2023-09-18 11:59:06,16,1,21,1,11
2023-09-18 11:59:08,16,1,21,1,11
2023-09-18 11:59:10,16,1,21,1,11
2023-09-18 11:59:12,16,1,21,1,11
2023-09-18 11:59:14,16,1,21,1,11
2023-09-18 11:59:16,16,1,21,1,11
2023-09-18 11:59:18,16,1,21,1,11
2023-09-18 11:59:20,16,1,21,1,11
2023-09-18 11:59:22,16,1,21,1,11
2023-09-18 11:59:24,16,1,21,1,11
2023-09-18 11:59:26,16,1,21,1,11
2023-09-18 11:59:28,16,1,21,1,11
2023-09-18 11:59:30,16,1,21,1,11
2023-09-18 11:59:32,16,1,21,1,11
2023-09-18 11:59:34,16,1,21,1,11
2023-09-18 11:59:36,16,1,21,1,11
2023-09-18 11:59:38,16,1,21,1,11
2023-09-18 11:59:40,16,1,21,1,11
2023-09-18 11:59:42,16,1,21,1,11
2023-09-18 11:59:44,16,1,21,1,11
2023-09-18 11:59:46,16,1,21,1,11
2023-09-18 11:59:48,16,1,21,1,11
2023-09-18 11:59:50,16,1,21,1,11
2023-09-18 11:59:52,16,1,21,1,11
2023-09-18 11:59:54,16,1,21,1,11
2023-09-18 12:00:15,16,1,21,1,11
2023-09-18 12:00:16,16,1,21,1,11
2023-09-18 12:00:18,16,1,21,1,11
2023-09-18 12:00:19,16,1,21,1,11
2023-09-18 12:00:21,16,1,21,1,11
2023-09-18 12:00:23,16,1,21,1,11
2023-09-18 12:00:25,16,1,21,1,11
2023-09-18 12:00:26,16,1,21,1,11
2023-09-18 12:00:28,16,1,21,1,11
2023-09-18 12:00:30,16,1,21,1,11
2023-09-18 12:00:32,16,1,21,1,11
2023-09-18 12:00:34,16,1,21,1,11
2023-09-18 12:00:36,16,1,21,1,11
2023-09-18 12:00:38,16,1,21,1,11
2023-09-18 12:00:40,16,1,21,1,11
2023-09-18 12:00:42,16,1,21,1,11
2023-09-18 12:00:45,16,1,21,1,11
2023-09-18 12:00:47,16,1,21,1,11
2023-09-18 12:00:48,16,1,21,1,11
2023-09-18 12:00:50,16,1,21,1,11
2023-09-18 12:00:52,16,1,21,1,11
2023-09-18 12:00:54,16,1,21,1,11
2023-09-18 12:00:56,16,1,21,1,11
2023-09-18 12:00:58,16,1,21,1,11
2023-09-18 12:01:00,16,1,21,1,11
2023-09-18 12:01:02,16,1,21,1,11
2023-09-18 12:01:04,16,1,21,1,11
2023-09-18 12:01:06,16,1,21,1,11
2023-09-18 12:01:07,16,1,21,1,11
2023-09-18 12:01:09,16,1,21,1,11
2023-09-18 12:01:10,16,1,21,1,11
2023-09-18 12:01:12,16,1,21,1,11
2023-09-18 12:01:13,16,1,21,1,11
2023-09-18 12:01:15,16,1,21,1,11
2023-09-18 12:01:17,16,1,21,1,11
2023-09-18 12:01:19,16,1,21,1,11
2023-09-18 12:01:21,16,1,21,1,11
2023-09-18 12:01:23,16,1,21,1,11
2023-09-18 12:01:25,16,1,21,1,11
2023-09-18 12:01:26,16,1,21,1,11
2023-09-18 12:01:29,16,1,21,1,11
2023-09-18 12:01:30,16,1,21,1,11
2023-09-18 12:01:33,16,1,21,1,11
2023-09-18 12:01:35,16,1,21,1,11
2023-09-18 12:01:36,16,1,21,1,11
2023-09-18 12:01:38,16,1,21,1,11
2023-09-18 12:01:40,16,1,21,1,11
2023-09-18 12:01:42,54,231,2,1,11
2023-09-18 12:01:44,16,1,21,1,11
2023-09-18 12:01:46,16,1,21,1,11
2023-09-18 12:01:48,16,1,21,1,11
2023-09-18 12:01:50,16,1,21,1,11
2023-09-18 12:01:52,16,1,21,1,11
2023-09-18 12:01:54,16,1,21,1,11
2023-09-18 12:01:56,16,1,21,1,11
2023-09-18 12:01:58,16,1,21,1,11
2023-09-18 12:02:00,16,1,21,1,11
2023-09-18 12:02:02,16,1,21,1,11
2023-09-18 12:02:04,16,1,21,1,11
2023-09-18 12:02:06,16,1,21,1,11
2023-09-18 12:02:08,16,1,21,1,11
2023-09-18 12:02:10,16,1,21,1,11
2023-09-18 12:02:12,16,1,21,1,11
2023-09-18 12:02:14,16,1,21,1,11
2023-09-18 12:02:16,16,1,21,1,11
2023-09-18 12:02:18,16,1,21,1,11
2023-09-18 12:02:20,16,1,21,1,11
2023-09-18 12:02:22,16,1,21,1,11
2023-09-18 12:02:25,16,1,21,1,11
2023-09-18 12:02:26,16,1,21,1,11
2023-09-18 12:02:29,16,1,21,1,11
2023-09-18 12:02:31,16,1,21,1,11
2023-09-18 12:02:33,16,1,21,1,11
2023-09-18 12:02:35,16,1,21,1,11
2023-09-18 12:02:37,16,1,21,1,11
2023-09-18 12:02:39,16,1,21,1,11
2023-09-18 12:02:40,16,1,21,1,11
2023-09-18 12:02:42,16,1,21,1,11
2023-09-18 12:02:44,16,1,21,1,11
2023-09-18 12:02:46,16,1,21,1,11
2023-09-18 12:02:48,16,1,21,1,11
2023-09-18 12:02:50,16,1,21,1,11
2023-09-18 12:02:51,16,1,21,1,11
2023-09-18 12:02:53,16,1,21,1,11
2023-09-18 12:02:55,16,1,21,1,11
2023-09-18 12:02:57,16,1,21,1,11
2023-09-18 12:02:58,16,1,21,1,11
2023-09-18 12:03:00,16,1,21,1,11
2023-09-18 12:03:02,16,1,21,1,11
2023-09-18 12:03:04,16,1,21,1,11
2023-09-18 12:03:06,16,1,21,1,11
2023-09-18 12:03:08,16,1,21,1,11
2023-09-18 12:03:10,16,1,21,1,11
2023-09-18 12:03:12,16,1,21,1,11
2023-09-18 12:03:14,16,1,21,1,11
2023-09-18 12:03:16,16,1,21,1,11
2023-09-18 12:03:17,16,1,21,1,11
2023-09-18 12:03:19,16,1,21,1,11
2023-09-18 12:03:21,16,1,21,1,11
2023-09-18 12:03:23,16,1,21,1,11
2023-09-18 12:03:25,16,1,21,1,11
2023-09-18 12:03:27,16,1,21,1,11
2023-09-18 12:03:29,16,1,21,1,11
2023-09-18 12:03:31,16,1,21,1,11
2023-09-18 12:03:33,16,1,21,1,11
2023-09-18 12:03:35,16,1,21,1,11
2023-09-18 12:03:37,16,1,21,1,11
2023-09-18 12:03:39,16,1,21,1,11
2023-09-18 12:03:41,16,1,21,1,11
2023-09-18 12:03:43,16,1,21,1,11
2023-09-18 12:03:45,16,1,21,1,11
2023-09-18 12:03:47,16,1,21,1,11
2023-09-18 12:03:49,16,1,21,1,11
2023-09-18 12:03:51,16,1,21,1,11
2023-09-18 12:03:53,16,1,21,1,11
2023-09-18 12:03:55,16,1,21,1,11
2023-09-18 12:03:57,16,1,21,1,11
2023-09-18 12:03:59,16,1,21,1,11
2023-09-18 12:04:01,16,1,21,1,11
2023-09-18 12:04:03,16,1,21,1,11
2023-09-18 12:04:05,16,1,21,1,11
2023-09-18 12:04:07,16,1,21,1,11
2023-09-18 12:04:09,16,1,21,1,11
2023-09-18 12:04:10,16,1,21,1,11
2023-09-18 12:04:12,16,1,21,1,11
2023-09-18 12:04:14,16,1,21,1,11
2023-09-18 12:04:16,16,1,21,1,11
2023-09-18 12:04:18,16,1,21,1,11
2023-09-18 12:04:20,16,1,21,1,11
2023-09-18 12:04:22,16,1,21,1,11
2023-09-18 12:04:24,16,1,21,1,11
2023-09-18 12:04:26,16,1,21,1,11
2023-09-18 12:04:28,16,1,21,1,11
2023-09-18 12:04:29,16,1,21,1,11
2023-09-18 12:04:31,16,1,21,1,11
2023-09-18 12:04:33,16,1,21,1,11
2023-09-18 12:04:34,16,1,21,1,11
2023-09-18 12:04:36,16,1,21,1,11
2023-09-18 12:04:38,16,1,21,1,11
2023-09-18 12:04:40,16,1,21,1,11
2023-09-18 12:04:42,16,1,21,1,11
2023-09-18 12:04:44,16,1,21,1,11
2023-09-18 12:04:46,16,1,21,1,11
2023-09-18 12:04:48,16,1,21,1,11
2023-09-18 12:04:49,16,1,21,1,11
2023-09-18 12:04:50,16,1,21,1,11
2023-09-18 12:04:53,16,1,21,1,11
2023-09-18 12:04:55,16,1,21,1,11
2023-09-18 12:04:56,16,1,21,1,11
2023-09-18 12:04:58,16,1,21,1,11
2023-09-18 12:05:01,16,1,21,1,11
2023-09-18 12:05:03,16,1,21,1,11
2023-09-18 12:05:05,16,1,21,1,11
2023-09-18 12:05:07,16,1,21,1,11
2023-09-18 12:05:09,16,1,21,1,11
2023-09-18 12:05:11,16,1,21,1,11
2023-09-18 12:05:13,16,1,21,1,11
2023-09-18 12:05:14,16,1,21,1,11
2023-09-18 12:05:16,16,1,21,1,11
2023-09-18 12:05:18,16,1,21,1,11
2023-09-18 12:05:20,16,1,21,1,11
2023-09-18 12:05:22,16,1,21,1,11
2023-09-18 12:05:23,16,1,21,1,11
2023-09-18 12:05:25,16,1,21,1,11
2023-09-18 12:05:27,16,1,21,1,11
2023-09-18 12:05:29,16,1,21,1,11
2023-09-18 12:05:31,16,1,21,1,11
2023-09-18 12:05:32,16,1,21,1,11
2023-09-18 12:05:34,16,1,21,1,11
2023-09-18 12:05:36,16,1,21,1,11
2023-09-18 12:05:38,16,1,21,1,11
2023-09-18 12:05:39,16,1,21,1,11
2023-09-18 12:05:42,16,1,21,1,11
2023-09-18 12:05:44,16,1,21,1,11
2023-09-18 12:05:45,16,1,21,1,11
2023-09-18 12:05:47,16,1,21,1,11
2023-09-18 12:05:49,16,1,21,1,11
2023-09-18 12:05:51,16,1,21,1,11
2023-09-18 12:05:53,16,1,21,1,11
2023-09-18 12:05:55,16,1,21,1,11
2023-09-18 12:05:56,16,1,21,1,11
2023-09-18 12:05:58,16,1,21,1,11
2023-09-18 12:06:00,16,1,21,1,11
2023-09-18 12:06:02,16,1,21,1,11
2023-09-18 12:06:04,16,1,21,1,11
2023-09-18 12:06:05,16,1,21,1,11
2023-09-18 12:06:07,16,1,21,1,11
2023-09-18 12:06:09,16,1,21,1,11
2023-09-18 12:06:10,16,1,21,1,11
2023-09-18 12:06:12,16,1,21,1,11
2023-09-18 12:06:14,16,1,21,1,11
2023-09-18 12:06:16,16,1,21,1,11
2023-09-18 12:06:18,16,1,21,1,11
2023-09-18 12:06:20,16,1,21,1,11
2023-09-18 12:06:22,16,1,21,1,11
2023-09-18 12:06:24,16,1,21,1,11
2023-09-18 12:06:26,16,1,21,1,11
2023-09-18 12:06:28,16,1,21,1,11
2023-09-18 12:06:30,16,1,21,1,11
2023-09-18 12:06:33,16,1,21,1,11
2023-09-18 12:06:34,16,1,21,1,11
2023-09-18 12:06:36,16,1,21,1,11
2023-09-18 12:06:38,16,1,21,1,11
2023-09-18 12:06:39,16,1,21,1,11
2023-09-18 12:06:42,16,1,21,1,11
2023-09-18 12:06:44,16,1,21,1,11
2023-09-18 12:06:46,16,1,21,1,11
2023-09-18 12:06:48,16,1,21,1,11
